"region","glu_name","region_id","metric_id","landclass","1975","1990","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"China","IndusR",11,"89","Root_Tuber_IRR",1.180018e-05,1.020068e-05,1e-05,9.79998e-06,9.99998e-06,9.37427e-06,8.91736e-06,8.22616e-06,8.11996e-06,7.85689e-06,7.4329e-06,7.35207e-06
"China","IndusR",11,"89","Root_Tuber_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","IndusR",11,"89","Shrubland",1.15646,0.0892129,0.0783169,0.037067,0.0769969,0.0699894,0.0642099,0.0607427,0.0583815,0.0569592,0.056458,0.0565084
"China","IndusR",11,"89","Tundra",27.1172,10.1958,10.6022,10.5339,10.37,10.37,10.37,10.37,10.37,10.37,10.37,10.37
"China","IndusR",11,"89","UnmanagedForest",0.00728731,0,0,0,0,0,0,0,0,0,0,0
"China","IndusR",11,"89","UnmanagedPasture",5.86702,7.70924,7.15312,7.06392,7.07352,6.12395,5.37608,4.94462,4.6579,4.48789,4.42926,4.43548
"China","IndusR",11,"89","UrbanLand",0.000360005,0.000370024,0.00041,0.000519999,0.000709999,0.000709999,0.000709999,0.000709999,0.000709999,0.000709999,0.000709999,0.000709999
"China","IndusR",11,"89","Wheat_IRR",0.000128802,0.0001486098,0.0001113998,0.0001187998,0.0001193998,0.0001202544,0.0001037193,9.18671e-05,8.69202e-05,8.22282e-05,7.34011e-05,6.99441e-05
"China","IndusR",11,"89","Wheat_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","IrrawaddyR",11,"137","biomass_grass_IRR",0,0,0,0,0,0,8.58912e-05,9.77641e-05,0.0001117313,0.0001327656,0.0001613712,0.0001962991
"China","IrrawaddyR",11,"137","biomass_grass_RFD",0,0,0,0,0,0,0.000422865,0.000478129,0.000551034,0.000653483,0.000787066,0.000961833
"China","IrrawaddyR",11,"137","biomass_tree_IRR",0,0,0,0,0,0,0.000383903,0.000421158,0.000468403,0.000533481,0.000613218,0.000711474
"China","IrrawaddyR",11,"137","biomass_tree_RFD",0,0,0,0,0,0,0.001889848,0.00205955,0.002309627,0.002625331,0.002990585,0.00348554
"China","IrrawaddyR",11,"137","Corn_IRR",0.0311904,0.0402986,0.0472638,0.0503122,0.0590018,0.0642982,0.0630546,0.0610036,0.0569581,0.0565908,0.0558258,0.054446
"China","IrrawaddyR",11,"137","Corn_RFD",0.1273746,0.1645698,0.1930142,0.205462,0.24095,0.265216,0.265768,0.26178,0.248679,0.250004,0.247566,0.241211
"China","IrrawaddyR",11,"137","FiberCrop_IRR",0.00207584,0.00277318,0.0023034,0.001790598,0.001390798,0.001377276,0.001404142,0.00137394,0.001356192,0.001272849,0.001162583,0.001102986
"China","IrrawaddyR",11,"137","FiberCrop_RFD",0.00316544,0.00422888,0.0035126,0.0027306,0.0021208,0.00216343,0.00224846,0.0022176,0.00217825,0.002047478,0.001854709,0.001755353
"China","IrrawaddyR",11,"137","FodderGrass_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","IrrawaddyR",11,"137","FodderGrass_RFD",0,0.0480554,0.0503492,0.0479414,0.0464056,0.0524365,0.0570973,0.0608526,0.0620571,0.0626631,0.0630986,0.0623017
"China","IrrawaddyR",11,"137","Forest",2.38249,2.57068,2.02411,2.27397,2.2143,2.28364,2.36441,2.47001,2.56739,2.67657,2.80894,2.92127
"China","IrrawaddyR",11,"137","Grassland",0.414377,0.0651053,0.206171,0.240101,0.210911,0.197245,0.185115,0.178517,0.17136,0.166129,0.163098,0.160456
"China","IrrawaddyR",11,"137","MiscCrop_IRR",0.0385714,0.069643,0.1251642,0.1189128,0.1239466,0.1326292,0.1423902,0.1425543,0.1484259,0.1462914,0.1376389,0.1356466
"China","IrrawaddyR",11,"137","MiscCrop_RFD",0.0891164,0.160905,0.289184,0.27474,0.28637,0.307974,0.329007,0.324312,0.333328,0.326798,0.303033,0.296061
"China","IrrawaddyR",11,"137","OilCrop_IRR",0.0437828,0.0757124,0.0863726,0.0726586,0.0648656,0.0644154,0.0647657,0.0625994,0.0624987,0.0616985,0.0590732,0.058833
"China","IrrawaddyR",11,"137","OilCrop_RFD",0.0979768,0.1694282,0.1932832,0.1625944,0.1451554,0.1489405,0.153097,0.1495874,0.1531722,0.1557137,0.151554,0.1542111
"China","IrrawaddyR",11,"137","OtherArableLand",0,0,0,0,0,0,0,0,0,0,0,0
"China","IrrawaddyR",11,"137","OtherGrain_IRR",0.0279254,0.0167435,0.0073738,0.0053428,0.005868,0.00612663,0.0060383,0.00605455,0.00565317,0.00546816,0.00530166,0.00521824
"China","IrrawaddyR",11,"137","OtherGrain_RFD",0.058275,0.0349404,0.01538758,0.01114918,0.01224558,0.01238577,0.01198657,0.01183668,0.01127874,0.01108061,0.01083964,0.01072694
"China","IrrawaddyR",11,"137","PalmFruit_IRR",0,8.84058e-05,0.0001083998,9.99998e-05,9.57998e-05,9.54202e-05,9.66354e-05,9.31437e-05,9.54371e-05,9.2702e-05,8.79696e-05,8.50168e-05
"China","IrrawaddyR",11,"137","PalmFruit_RFD",0,0.000791252,0.0009702,0.000893998,0.000857398,0.000887222,0.000923635,0.000903978,0.000932175,0.000916486,0.000871009,0.000847578
"China","IrrawaddyR",11,"137","Pasture",0.130652,0.182195,0.368272,0.408678,0.40435,0.442808,0.469357,0.487512,0.486642,0.480968,0.472782,0.458957
"China","IrrawaddyR",11,"137","ProtectedGrassland",1.89823,1.89832,1.8982,1.8982,1.8982,1.8982,1.8982,1.8982,1.8982,1.8982,1.8982,1.8982
"China","IrrawaddyR",11,"137","ProtectedShrubland",0.459331,0.459354,0.459324,0.459323,0.459323,0.459323,0.459323,0.459323,0.459323,0.459323,0.459323,0.459323
"China","IrrawaddyR",11,"137","ProtectedUnmanagedForest",8.3464,8.34682,8.34627,8.34627,8.34627,8.34627,8.34627,8.34627,8.34627,8.34627,8.34627,8.34627
"China","IrrawaddyR",11,"137","ProtectedUnmanagedPasture",2.3975,3.14853,2.92082,2.88417,2.8881,2.8881,2.8881,2.8881,2.8881,2.8881,2.8881,2.8881
"China","IrrawaddyR",11,"137","Rice_IRR",0.669126,0.686508,0.552514,0.502574,0.492118,0.479305,0.468296,0.457498,0.455027,0.429321,0.40583,0.371779
"China","IrrawaddyR",11,"137","Rice_RFD",0.000586408,0.00060164,0.0004842,0.0004404,0.0004314,0.000430631,0.000426532,0.0004171,0.000410953,0.000386603,0.000360745,0.000328188
"China","IrrawaddyR",11,"137","RockIceDesert",0.0441357,0.030192,0.03901,0,0,0,0,0,0,0,0,0
"China","IrrawaddyR",11,"137","Root_Tuber_IRR",0.0315938,0.0296142,0.0268992,0.022918,0.0225754,0.0208875,0.01996227,0.01804378,0.01813763,0.01739494,0.01601494,0.01557144
"China","IrrawaddyR",11,"137","Root_Tuber_RFD",0.0741508,0.0695042,0.063132,0.0537886,0.0529842,0.0508252,0.0497349,0.0454114,0.045666,0.0440772,0.0404045,0.0393658
"China","IrrawaddyR",11,"137","Shrubland",0.0532468,0.155856,0.321906,0.100856,0.0510359,0.047729,0.044794,0.0431973,0.0414656,0.0401997,0.0394663,0.038827
"China","IrrawaddyR",11,"137","SugarCrop_IRR",0.0205656,0.0451724,0.0379152,0.0392236,0.0351758,0.0339364,0.0335101,0.0315428,0.0289631,0.0278875,0.026464,0.0248156
"China","IrrawaddyR",11,"137","SugarCrop_RFD",0.140986,0.309678,0.259926,0.268896,0.241146,0.229752,0.226818,0.213059,0.1946463,0.1857319,0.173631,0.1599206
"China","IrrawaddyR",11,"137","Tundra",1.80058,1.59955,1.61559,1.58268,1.82152,1.82152,1.82152,1.82152,1.82152,1.82152,1.82152,1.82152
"China","IrrawaddyR",11,"137","UnmanagedForest",1.76073,0.622215,0.897862,1.0195,0.927363,0.845674,0.772774,0.728782,0.683735,0.648781,0.624228,0.60368
"China","IrrawaddyR",11,"137","UnmanagedPasture",0.266388,0.349837,0.324535,0.320464,0.320901,0.274398,0.237001,0.2174,0.199157,0.186793,0.180278,0.175349
"China","IrrawaddyR",11,"137","UrbanLand",0.0292954,0.046193,0.0832399,0.0932399,0.0977699,0.0977699,0.0977699,0.0977699,0.0977699,0.0977699,0.0977699,0.0977699
"China","IrrawaddyR",11,"137","Wheat_IRR",0.1008738,0.1253154,0.0869302,0.0806236,0.0780888,0.0748158,0.0689739,0.0633919,0.061058,0.0568288,0.0533973,0.0505467
"China","IrrawaddyR",11,"137","Wheat_RFD",0.0509526,0.0632986,0.0439096,0.0407242,0.0394438,0.0397006,0.0382589,0.0370903,0.0363782,0.0344382,0.0327393,0.03143
"China","LBalkash",11,"68","biomass_grass_IRR",0,0,0,0,0,0,0.001511061,0.001682584,0.001899664,0.002243017,0.002778775,0.003424125
"China","LBalkash",11,"68","biomass_grass_RFD",0,0,0,0,0,0,0.0027999,0.0031094,0.00357005,0.00415039,0.00540738,0.00699302
"China","LBalkash",11,"68","biomass_tree_IRR",0,0,0,0,0,0,0.0001920623,0.000205517,0.0002242393,0.0002532892,0.0002983248,0.000352779
"China","LBalkash",11,"68","biomass_tree_RFD",0,0,0,0,0,0,0.000356028,0.000380014,0.000421628,0.000469042,0.000580656,0.000720183
"China","LBalkash",11,"68","Corn_IRR",0.357172,0.407496,0.516582,0.632784,0.76998,0.835506,0.845028,0.806824,0.792638,0.797194,0.754849,0.730415
"China","LBalkash",11,"68","Corn_RFD",0.0318992,0.0363938,0.0461364,0.0565146,0.0687676,0.0758438,0.0775778,0.0765447,0.0762981,0.0763253,0.0724592,0.0706227
"China","LBalkash",11,"68","FiberCrop_IRR",0.01081136,0.01275344,0.01145018,0.01024258,0.00825458,0.00874101,0.00890888,0.00849753,0.00838179,0.00794449,0.00756936,0.00732894
"China","LBalkash",11,"68","FiberCrop_RFD",0.01481662,0.01747814,0.01569218,0.01403698,0.01131258,0.011773,0.01163985,0.0111452,0.01128201,0.01062682,0.01052647,0.01043282
"China","LBalkash",11,"68","FodderGrass_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","LBalkash",11,"68","FodderGrass_RFD",0,0.1872038,0.212002,0.23229,0.233304,0.266088,0.297247,0.319121,0.333426,0.343026,0.348352,0.347685
"China","LBalkash",11,"68","Forest",0.109464,0.107121,0.0820727,0.103175,0.0848619,0.0879912,0.092029,0.0965424,0.102066,0.108166,0.115098,0.121745
"China","LBalkash",11,"68","Grassland",1.04321,0.332454,0.358043,0.372774,0.374483,0.352105,0.334169,0.323623,0.315985,0.31143,0.310078,0.310348
"China","LBalkash",11,"68","MiscCrop_IRR",0.1125368,0.1794262,0.348552,0.381054,0.41212,0.481228,0.533151,0.5682,0.551104,0.551076,0.537394,0.538546
"China","LBalkash",11,"68","MiscCrop_RFD",0.0585074,0.093283,0.1812108,0.1981088,0.21426,0.24326,0.258568,0.263205,0.267286,0.260406,0.25969,0.262188
"China","LBalkash",11,"68","OilCrop_IRR",0.0691456,0.1055858,0.1301942,0.12603,0.1167436,0.1249033,0.1256584,0.1254408,0.1192521,0.1179709,0.1176392,0.1188119
"China","LBalkash",11,"68","OilCrop_RFD",0.242074,0.369648,0.4558,0.441222,0.40871,0.433824,0.424136,0.410316,0.41979,0.416953,0.435034,0.450713
"China","LBalkash",11,"68","OtherArableLand",1.92967,2.46223,2.82665,2.20607,2.023,1.84505,1.72647,1.6705,1.62445,1.60153,1.60523,1.61164
"China","LBalkash",11,"68","OtherGrain_IRR",0.1067798,0.0565346,0.0269112,0.0224378,0.0255708,0.0276615,0.0276177,0.0267251,0.0261503,0.0257573,0.024482,0.0238936
"China","LBalkash",11,"68","OtherGrain_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","LBalkash",11,"68","PalmFruit_IRR",0,0.000702246,0.0009306,0.000986798,0.000981998,0.000964129,0.000974128,0.000947128,0.000951491,0.000931066,0.000899026,0.000871219
"China","LBalkash",11,"68","PalmFruit_RFD",0,0.00183992,0.0024384,0.0025856,0.002573,0.00255707,0.00261504,0.00257226,0.00259921,0.00255769,0.00248289,0.00241794
"China","LBalkash",11,"68","Pasture",1.36046,1.88474,3.812,4.23008,4.1853,4.60538,5.03293,5.35597,5.55046,5.69113,5.79319,5.80995
"China","LBalkash",11,"68","ProtectedGrassland",9.38889,2.99208,3.22238,3.35496,3.37034,3.37034,3.37034,3.37034,3.37034,3.37034,3.37034,3.37034
"China","LBalkash",11,"68","ProtectedShrubland",1.38065,1.38072,1.38063,1.38063,1.38063,1.38063,1.38063,1.38063,1.38063,1.38063,1.38063,1.38063
"China","LBalkash",11,"68","ProtectedUnmanagedForest",0.319872,0.319888,0.319867,0.319867,0.319867,0.319867,0.319867,0.319867,0.319867,0.319867,0.319867,0.319867
"China","LBalkash",11,"68","ProtectedUnmanagedPasture",24.9648,32.5704,30.2335,29.853,29.8938,29.8938,29.8938,29.8938,29.8938,29.8938,29.8938,29.8938
"China","LBalkash",11,"68","Rice_IRR",0.0492884,0.0446542,0.0388452,0.0406598,0.0413112,0.0435065,0.0448411,0.0409056,0.0399118,0.0382006,0.0366721,0.0337613
"China","LBalkash",11,"68","Rice_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","LBalkash",11,"68","RockIceDesert",1.03427,0.965993,0.819859,0.980249,0.798709,0.798709,0.798709,0.798709,0.798709,0.798709,0.798709,0.798709
"China","LBalkash",11,"68","Root_Tuber_IRR",0.0396098,0.0327852,0.032188,0.0315578,0.0322548,0.0322648,0.0314234,0.0298309,0.0279021,0.0271097,0.0257463,0.0254164
"China","LBalkash",11,"68","Root_Tuber_RFD",0.01195818,0.00989786,0.0097176,0.00952718,0.00973758,0.00990088,0.00963236,0.0090514,0.00913591,0.0089281,0.00891112,0.00910706
"China","LBalkash",11,"68","Shrubland",0.510686,0.0419158,0.0607229,0.017853,0.153403,0.144236,0.136889,0.132569,0.12944,0.127574,0.12702,0.127131
"China","LBalkash",11,"68","SugarCrop_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","LBalkash",11,"68","SugarCrop_RFD",0.0855942,0.1660186,0.1506174,0.1793002,0.1668432,0.155589,0.146565,0.1266566,0.1192237,0.1079724,0.1043183,0.0975451
"China","LBalkash",11,"68","Tundra",9.66184,7.25729,7.24148,7.26508,7.40407,7.40407,7.40407,7.40407,7.40407,7.40407,7.40407,7.40407
"China","LBalkash",11,"68","UnmanagedForest",0.144503,0.0538528,0.0549599,0.105078,0.0355408,0.0325847,0.0300784,0.0284851,0.0271817,0.0262186,0.025578,0.0251587
"China","LBalkash",11,"68","UnmanagedPasture",2.77386,3.61893,3.35928,3.317,3.32154,2.85385,2.54137,2.38843,2.27151,2.21026,2.20902,2.21974
"China","LBalkash",11,"68","UrbanLand",0.0214903,0.0342823,0.0526,0.0650899,0.0777399,0.0777399,0.0777399,0.0777399,0.0777399,0.0777399,0.0777399,0.0777399
"China","LBalkash",11,"68","Wheat_IRR",0.96033,1.053478,0.789896,0.843008,0.847208,0.873244,0.803669,0.720582,0.715515,0.671646,0.60675,0.581095
"China","LBalkash",11,"68","Wheat_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","Mekong",11,"125","biomass_grass_IRR",0,0,0,0,0,0,0.00066334,0.000750258,0.000834868,0.000915785,0.001101115,0.001268694
"China","Mekong",11,"125","biomass_grass_RFD",0,0,0,0,0,0,0.00600194,0.00667373,0.00704389,0.00817116,0.0099052,0.01180564
"China","Mekong",11,"125","biomass_tree_IRR",0,0,0,0,0,0,0.000559295,0.000605705,0.000647303,0.000673538,0.000767694,0.000840094
"China","Mekong",11,"125","biomass_tree_RFD",0,0,0,0,0,0,0.00505822,0.00538545,0.00546145,0.00600557,0.00689971,0.00780566
"China","Mekong",11,"125","Corn_IRR",0.103675,0.1301512,0.1649928,0.174461,0.1985094,0.1995406,0.2012812,0.1855747,0.1716269,0.1729837,0.1721449,0.1710568
"China","Mekong",11,"125","Corn_RFD",0.996556,1.251056,1.585964,1.676976,1.908136,1.994131,2.062214,1.959825,1.844682,1.857524,1.863539,1.844453
"China","Mekong",11,"125","FiberCrop_IRR",0.00780012,0.01012466,0.00909,0.007019,0.0052896,0.0048818,0.00472449,0.00461114,0.00450407,0.00395922,0.00363847,0.003305
"China","Mekong",11,"125","FiberCrop_RFD",0.01215458,0.01577664,0.01416458,0.01093738,0.00824258,0.0079951,0.00822365,0.00804747,0.00748362,0.00684792,0.00626751,0.00579564
"China","Mekong",11,"125","FodderGrass_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","Mekong",11,"125","FodderGrass_RFD",0,0.185982,0.21062,0.199207,0.1870924,0.217224,0.239587,0.258178,0.270901,0.280538,0.284081,0.285282
"China","Mekong",11,"125","Forest",8.17483,8.88915,7.27752,7.96411,7.78478,8.11585,8.47431,8.88859,9.3742,9.90245,10.4683,11.0114
"China","Mekong",11,"125","Grassland",1.00679,0.762062,0.887394,0.883631,0.880202,0.832117,0.787534,0.762528,0.742648,0.72951,0.721441,0.717851
"China","Mekong",11,"125","MiscCrop_IRR",0.0647906,0.1136662,0.220806,0.208378,0.21074,0.210854,0.216156,0.214438,0.217459,0.2012149,0.1896514,0.1783911
"China","Mekong",11,"125","MiscCrop_RFD",0.418802,0.734732,1.427286,1.34694,1.36221,1.399436,1.491222,1.450996,1.38821,1.330833,1.241138,1.183004
"China","Mekong",11,"125","OilCrop_IRR",0.0823198,0.1383164,0.1705534,0.142515,0.1234464,0.117473,0.1139743,0.1096135,0.1064807,0.0992732,0.0944359,0.0901793
"China","Mekong",11,"125","OilCrop_RFD",0.37219,0.625368,0.77112,0.64435,0.558136,0.534169,0.526285,0.493712,0.459414,0.44069,0.415941,0.400101
"China","Mekong",11,"125","OtherArableLand",0,0.67578,0.00998819,0,0,0,0,0,0,0,0,0
"China","Mekong",11,"125","OtherGrain_IRR",0.125219,0.0729496,0.0347252,0.0249924,0.0266336,0.027474,0.0278962,0.0276808,0.0270824,0.0266761,0.0257063,0.0256087
"China","Mekong",11,"125","OtherGrain_RFD",0.61715,0.359536,0.1711448,0.1231766,0.1312654,0.1315529,0.1301427,0.1262658,0.1251715,0.1249376,0.1220192,0.1231674
"China","Mekong",11,"125","PalmFruit_IRR",0,0.000137609,0.0001821998,0.0001667998,0.0001551998,0.0001569996,0.0001585048,0.0001564722,0.0001586829,0.0001570208,0.0001518477,0.0001486884
"China","Mekong",11,"125","PalmFruit_RFD",0,0.00332902,0.0044118,0.0040384,0.0037578,0.00388495,0.00400796,0.00403944,0.00413693,0.00413072,0.0040291,0.00397754
"China","Mekong",11,"125","Pasture",2.61023,3.63606,7.35023,8.15697,8.07057,9.04372,9.72345,10.1989,10.426,10.5185,10.4149,10.2577
"China","Mekong",11,"125","ProtectedGrassland",9.0611,6.85856,7.98655,7.95268,7.92182,7.92182,7.92182,7.92182,7.92182,7.92182,7.92182,7.92182
"China","Mekong",11,"125","ProtectedShrubland",19.2611,19.2621,19.2608,19.2608,19.2608,19.2608,19.2608,19.2608,19.2608,19.2608,19.2608,19.2608
"China","Mekong",11,"125","ProtectedUnmanagedForest",29.3434,29.3448,29.3429,29.3429,29.3429,29.3429,29.3429,29.3429,29.3429,29.3429,29.3429,29.3429
"China","Mekong",11,"125","ProtectedUnmanagedPasture",47.8984,62.8352,58.2958,57.5664,57.6447,57.6447,57.6447,57.6447,57.6447,57.6447,57.6447,57.6447
"China","Mekong",11,"125","Rice_IRR",2.11702,2.11042,1.835892,1.658792,1.575988,1.408911,1.271884,1.243302,1.25763,1.082826,1.025765,0.888938
"China","Mekong",11,"125","Rice_RFD",0.000782812,0.000780452,0.0006788,0.0006134,0.0005828,0.000544332,0.000519654,0.000506155,0.000484594,0.000432612,0.000406581,0.000357086
"China","Mekong",11,"125","RockIceDesert",0.0143502,0.0105507,0,0,0.01209,0.01209,0.01209,0.01209,0.01209,0.01209,0.01209,0.01209
"China","Mekong",11,"125","Root_Tuber_IRR",0.0382522,0.0348384,0.034204,0.028947,0.0276664,0.024104,0.0221846,0.02006625,0.01980456,0.01799464,0.0166875,0.01562794
"China","Mekong",11,"125","Root_Tuber_RFD",0.1837616,0.1673624,0.1643138,0.1390602,0.1329076,0.1223988,0.120055,0.1090289,0.1031978,0.0979995,0.090934,0.0870377
"China","Mekong",11,"125","Shrubland",2.57416,2.07476,1.72821,1.78959,2.14009,2.02318,1.91478,1.85398,1.80565,1.7737,1.75409,1.74536
"China","Mekong",11,"125","SugarCrop_IRR",0.01135336,0.0242306,0.0219828,0.0225896,0.01965598,0.01751805,0.01774689,0.01592372,0.01447171,0.01411895,0.01350954,0.01290183
"China","Mekong",11,"125","SugarCrop_RFD",0.300094,0.64047,0.581054,0.59709,0.51955,0.470583,0.478298,0.433771,0.392703,0.375255,0.355301,0.332445
"China","Mekong",11,"125","Tundra",29.4567,15.6981,15.551,15.7238,15.7972,15.7972,15.7972,15.7972,15.7972,15.7972,15.7972,15.7972
"China","Mekong",11,"125","UnmanagedForest",5.33638,1.66921,3.89362,3.45876,3.26032,3.00544,2.76971,2.6226,2.49649,2.40028,2.32636,2.27551
"China","Mekong",11,"125","UnmanagedPasture",5.32205,6.98169,6.47731,6.39626,6.40497,5.60419,4.90984,4.54805,4.2668,4.08506,3.97134,3.91903
"China","Mekong",11,"125","UrbanLand",0.102487,0.14559,0.20011,0.23323,0.25758,0.25758,0.25758,0.25758,0.25758,0.25758,0.25758,0.25758
"China","Mekong",11,"125","Wheat_IRR",0.325972,0.393474,0.295026,0.271794,0.255422,0.256602,0.244651,0.228609,0.229977,0.21858,0.2022879,0.1998291
"China","Mekong",11,"125","Wheat_RFD",0.444714,0.536804,0.402494,0.3708,0.348462,0.370853,0.371652,0.3624,0.373449,0.362578,0.342008,0.344651
"China","ObR",11,"56","biomass_grass_IRR",0,0,0,0,0,0,0.001111797,0.001346237,0.001471377,0.0017185,0.002116205,0.002655354
"China","ObR",11,"56","biomass_grass_RFD",0,0,0,0,0,0,0.00257654,0.00322153,0.00353359,0.004096,0.00512856,0.00674589
"China","ObR",11,"56","biomass_tree_IRR",0,0,0,0,0,0,3.95598e-05,4.62028e-05,4.87558e-05,5.44706e-05,6.40067e-05,7.71834e-05
"China","ObR",11,"56","biomass_tree_RFD",0,0,0,0,0,0,9.17009e-05,0.0001105682,0.0001170922,0.0001298447,0.0001551049,0.000195947
"China","ObR",11,"56","Corn_IRR",0.0436756,0.0498292,0.0631686,0.077378,0.0941544,0.1056857,0.107134,0.1027375,0.0994736,0.1006521,0.0996581,0.0915993
"China","ObR",11,"56","Corn_RFD",0.00347486,0.00396446,0.0050258,0.0061564,0.007491,0.00887952,0.00905767,0.00878628,0.00854305,0.00867906,0.00846764,0.00771292
"China","ObR",11,"56","FiberCrop_IRR",0.00343826,0.00405586,0.0036414,0.0032574,0.002625,0.00262107,0.00262273,0.00261336,0.00253025,0.00241452,0.00227425,0.00218573
"China","ObR",11,"56","FiberCrop_RFD",0.000357206,0.000421428,0.0003784,0.0003384,0.0002728,0.000267715,0.000267837,0.000277809,0.000269761,0.000254936,0.000242196,0.000240589
"China","ObR",11,"56","FodderGrass_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","ObR",11,"56","FodderGrass_RFD",0,0.0678656,0.076856,0.0842104,0.0845782,0.097455,0.1082179,0.114635,0.1192284,0.1221299,0.1232142,0.122751
"China","ObR",11,"56","Forest",0.0825659,0.0619737,0.0477294,0.0630552,0.0526862,0.0542654,0.0561901,0.0584166,0.061406,0.0647841,0.0687373,0.0726947
"China","ObR",11,"56","Grassland",0.707625,0.241245,0.383753,0.362936,0.388624,0.362969,0.340782,0.327075,0.317509,0.311508,0.309215,0.309382
"China","ObR",11,"56","MiscCrop_IRR",0.01172878,0.01870022,0.0363268,0.0397142,0.042952,0.0478633,0.0523222,0.0565336,0.0585235,0.0590715,0.0583072,0.0599003
"China","ObR",11,"56","MiscCrop_RFD",0.0197979,0.0315654,0.0613188,0.0670368,0.0725022,0.0776337,0.0830985,0.091789,0.0926309,0.0901873,0.0876716,0.0910752
"China","ObR",11,"56","OilCrop_IRR",0.0277388,0.0423574,0.0522296,0.0505592,0.0468338,0.0487546,0.0491098,0.0502544,0.049456,0.0492632,0.0484512,0.0489386
"China","ObR",11,"56","OilCrop_RFD",0.0369638,0.0564438,0.069599,0.067373,0.0624086,0.0647409,0.0638603,0.0670041,0.0664498,0.0658912,0.0657159,0.067491
"China","ObR",11,"56","OtherArableLand",0.889801,1.13949,1.35989,1.17459,1.14662,1.05651,0.982716,0.938199,0.908185,0.891493,0.887702,0.889602
"China","ObR",11,"56","OtherGrain_IRR",0.0217806,0.01153176,0.0054892,0.0045768,0.0052158,0.00534423,0.00534645,0.00528848,0.00507789,0.00498938,0.00491534,0.00487265
"China","ObR",11,"56","OtherGrain_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","ObR",11,"56","PalmFruit_IRR",0,0.000210414,0.0002788,0.0002956,0.0002942,0.000292465,0.000294326,0.000282917,0.000283175,0.000276127,0.000265012,0.000256539
"China","ObR",11,"56","PalmFruit_RFD",0,0.000695646,0.0009218,0.000977598,0.000972798,0.00098104,0.001001189,0.000975468,0.000982841,0.000964487,0.000930941,0.000906274
"China","ObR",11,"56","Pasture",2.14552,2.96082,5.9774,6.6508,6.56235,7.40663,8.1115,8.53502,8.82584,9.00845,9.08058,9.07634
"China","ObR",11,"56","ProtectedGrassland",6.36862,2.1712,3.45377,3.26642,3.49761,3.49761,3.49761,3.49761,3.49761,3.49761,3.49761,3.49761
"China","ObR",11,"56","ProtectedShrubland",18.3077,18.3087,18.3074,18.3074,18.3074,18.3074,18.3074,18.3074,18.3074,18.3074,18.3074,18.3074
"China","ObR",11,"56","ProtectedUnmanagedForest",0.198591,0.198601,0.198588,0.198588,0.198588,0.198588,0.198588,0.198588,0.198588,0.198588,0.198588,0.198588
"China","ObR",11,"56","ProtectedUnmanagedPasture",39.3709,51.1664,47.4077,46.9369,46.8721,46.8721,46.8721,46.8721,46.8721,46.8721,46.8721,46.8721
"China","ObR",11,"56","Rice_IRR",0.00264904,0.00239996,0.0020878,0.0021852,0.0022202,0.00220598,0.00212682,0.00210642,0.002059161,0.001977785,0.001904118,0.001758713
"China","ObR",11,"56","Rice_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"China","ObR",11,"56","RockIceDesert",1.66551,1.46431,1.3255,1.32019,1.34159,1.34159,1.34159,1.34159,1.34159,1.34159,1.34159,1.34159
"China","ObR",11,"56","Root_Tuber_IRR",0.00848172,0.00702026,0.0068924,0.0067574,0.0069068,0.00649766,0.00617442,0.00581154,0.00576357,0.00562081,0.00536498,0.00535477
"China","ObR",11,"56","Root_Tuber_RFD",0.00431486,0.00357144,0.0035064,0.0034376,0.0035136,0.0033586,0.00328368,0.00329456,0.00331913,0.00324558,0.00315878,0.00329691
"China","ObR",11,"56","Shrubland",9.47264,1.8933,1.77156,2.17981,2.03416,1.89988,1.78374,1.712,1.66193,1.63052,1.61851,1.61939
"China","ObR",11,"56","SugarCrop_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"China","ObR",11,"56","SugarCrop_RFD",0.034104,0.066148,0.0600116,0.0714398,0.0664766,0.0582425,0.0561963,0.0542335,0.0486084,0.043897,0.0404541,0.0386224
"China","ObR",11,"56","Tundra",5.28107,3.53204,3.31658,3.04295,3.1312,3.1312,3.1312,3.1312,3.1312,3.1312,3.1312,3.1312
"China","ObR",11,"56","UnmanagedForest",0.151674,0.0176232,0.0193923,0.0611163,0.0220653,0.0200954,0.0183649,0.0172359,0.0163533,0.0157032,0.0152754,0.0150224
"China","ObR",11,"56","UnmanagedPasture",4.37454,5.68515,5.26752,5.21521,5.20802,4.58972,4.09589,3.80608,3.61195,3.49861,3.46255,3.46769
