"region","glu_name","region_id","metric_id","landclass","1975","1990","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"Central Asia","Gobi",10,"42","FiberCrop_IRR",0.01690214,0.01899298,0.0316538,0.0232604,0.0189888,0.01982886,0.021052,0.0221659,0.0235746,0.0243349,0.0249104,0.0253405
"Central Asia","Gobi",10,"42","FiberCrop_RFD",0.00590678,0.00663734,0.0110618,0.0081286,0.006636,0.0068493,0.00718876,0.00748563,0.00807756,0.00846596,0.00880779,0.00911879
"Central Asia","Gobi",10,"42","FodderGrass_IRR",0.00986232,0.01624754,0.000797,0.0008832,0.0008832,0.001053518,0.001202593,0.001342104,0.001462655,0.001560529,0.001639724,0.001692026
"Central Asia","Gobi",10,"42","FodderGrass_RFD",0.01500408,0.0247184,0.0012124,0.0013436,0.0013436,0.001602702,0.001829493,0.002041724,0.002225121,0.002374013,0.002494486,0.002574063
"Central Asia","Gobi",10,"42","FodderHerb_IRR",0.445674,0.460924,0.0136062,0.0144288,0.0147176,0.01606945,0.01762251,0.01877634,0.02070255,0.02237294,0.02414162,0.02566218
"Central Asia","Gobi",10,"42","FodderHerb_RFD",0.0029009,0.00300006,8.86e-05,9.4e-05,9.58e-05,0.0001038869,0.0001131113,0.0001196801,0.0001309312,0.0001403718,0.0001502377,0.0001584599
"Central Asia","Gobi",10,"42","Forest",0.087109,0.0719761,0.0629488,0.116138,0.166609,0.182915,0.200323,0.215257,0.232162,0.248128,0.264187,0.279118
"Central Asia","Gobi",10,"42","Grassland",2.69826,2.6885,8.04043,3.32543,8.26452,8.19903,8.11792,8.03852,7.9737,7.92027,7.87792,7.84924
"Central Asia","Gobi",10,"42","MiscCrop_IRR",0.083255,0.0859452,0.0611758,0.0737942,0.0963484,0.1051798,0.1166482,0.1276514,0.1369138,0.1427416,0.1465671,0.1489377
"Central Asia","Gobi",10,"42","MiscCrop_RFD",0.00699062,0.00721634,0.0051366,0.0061962,0.00809,0.00884318,0.00981977,0.0107594,0.01161679,0.01218764,0.01259369,0.0128685
"Central Asia","Gobi",10,"42","OilCrop_IRR",0.01201938,0.01590392,0.024514,0.0464058,0.071682,0.0803178,0.083335,0.0848077,0.0868231,0.0900166,0.0945348,0.0986309
"Central Asia","Gobi",10,"42","OilCrop_RFD",0.1405712,0.1860024,0.2867,0.542732,0.838346,1.000093,1.097255,1.173685,1.298131,1.441389,1.609787,1.774232
"Central Asia","Gobi",10,"42","OtherArableLand",0.683695,0.996053,3.11752,2.82639,2.18673,2.1302,2.07871,2.03824,1.99507,1.95539,1.91765,1.88698
"Central Asia","Gobi",10,"42","OtherGrain_IRR",0.423412,0.394876,0.0991004,0.0988126,0.1232162,0.1278802,0.1324348,0.1355216,0.1366648,0.137419,0.1378696,0.1377137
"Central Asia","Gobi",10,"42","OtherGrain_RFD",2.09404,1.952906,0.490114,0.48869,0.609382,0.629419,0.648711,0.660745,0.679628,0.695088,0.708183,0.716918
"Central Asia","Gobi",10,"42","Pasture",17.6303,13.9664,8.47725,11.4303,12.5686,14.1629,15.9426,17.5709,19.0065,20.2331,21.276,22.0432
"Central Asia","Gobi",10,"42","ProtectedGrassland",24.2844,24.1965,72.3638,29.9289,74.3807,74.3807,74.3807,74.3807,74.3807,74.3807,74.3807,74.3807
"Central Asia","Gobi",10,"42","ProtectedShrubland",57.1804,57.9824,74.1516,46.6615,76.1258,76.1258,76.1258,76.1258,76.1258,76.1258,76.1258,76.1258
"Central Asia","Gobi",10,"42","ProtectedUnmanagedForest",0.743335,0.743326,0.743311,0.743311,0.743311,0.743311,0.743311,0.743311,0.743311,0.743311,0.743311,0.743311
"Central Asia","Gobi",10,"42","ProtectedUnmanagedPasture",765.698,768.257,710.986,782.104,704.55,704.55,704.55,704.55,704.55,704.55,704.55,704.55
"Central Asia","Gobi",10,"42","Rice_IRR",0.00218806,0.00283166,0.002017,0.0021262,0.0022704,0.00230976,0.0023785,0.00242974,0.00249386,0.00250228,0.00249588,0.00247997
"Central Asia","Gobi",10,"42","Rice_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"Central Asia","Gobi",10,"42","RockIceDesert",53.3022,53.1425,51.1791,48.5281,50.8163,50.8163,50.8163,50.8163,50.8163,50.8163,50.8163,50.8163
"Central Asia","Gobi",10,"42","Root_Tuber_IRR",0.0214898,0.01881218,0.0136828,0.015357,0.0160262,0.01639724,0.01672697,0.01686423,0.01696053,0.01694861,0.01683557,0.01660162
"Central Asia","Gobi",10,"42","Root_Tuber_RFD",0.0455732,0.039895,0.029017,0.0325676,0.0339864,0.0348186,0.0355637,0.0359,0.0361474,0.0361485,0.0359326,0.035457
"Central Asia","Gobi",10,"42","Shrubland",6.35338,6.44249,8.23907,5.18461,8.45842,8.39139,8.30838,8.22712,8.16078,8.10608,8.06274,8.03339
"Central Asia","Gobi",10,"42","SugarCrop_IRR",0.0883826,0.0813896,0.0152074,0.0082976,0.0034082,0.00365211,0.0038181,0.00390662,0.00401176,0.00414614,0.00433691,0.00449597
"Central Asia","Gobi",10,"42","SugarCrop_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"Central Asia","Gobi",10,"42","Tundra",5.2929,5.11412,5.08766,3.46526,4.27167,4.27167,4.27167,4.27167,4.27167,4.27167,4.27167,4.27167
"Central Asia","Gobi",10,"42","UnmanagedForest",0.152958,0.334121,0.34445,0.185371,0.0825901,0.0799497,0.0771205,0.074732,0.0724489,0.0704879,0.0687367,0.0673018
"Central Asia","Gobi",10,"42","UnmanagedPasture",85.0776,85.3619,78.9985,86.9005,78.2833,76.624,74.8603,73.3041,71.8527,70.5762,69.4383,68.5583
"Central Asia","Gobi",10,"42","UrbanLand",0.0472665,0.0734815,0.07993,0.08891,0.10175,0.10175,0.10175,0.10175,0.10175,0.10175,0.10175,0.10175
"Central Asia","Gobi",10,"42","Wheat_IRR",0.0937088,0.0871232,0.0614404,0.072282,0.0698118,0.0727754,0.0739431,0.074225,0.0761525,0.0776789,0.0788588,0.079476
"Central Asia","Gobi",10,"42","Wheat_RFD",0.791404,0.735786,0.518886,0.610446,0.589586,0.614939,0.625064,0.62764,0.634174,0.63708,0.637285,0.63304
"Central Asia","LBalkash",10,"68","biomass_grass_IRR",0,0,0,0,0,0,0.0618665,0.0678086,0.0717216,0.0823691,0.1001376,0.1217921
"Central Asia","LBalkash",10,"68","biomass_grass_RFD",0,0,0,0,0,0,0.1768912,0.1931281,0.2023814,0.232861,0.282829,0.342694
"Central Asia","LBalkash",10,"68","biomass_tree_IRR",0,0,0,0,0,0,6.29631e-05,6.75005e-05,6.97796e-05,7.80756e-05,9.22396e-05,0.0001093602
"Central Asia","LBalkash",10,"68","biomass_tree_RFD",0,0,0,0,0,0,0.00018003,0.0001922588,0.0001969207,0.0002207481,0.000260561,0.000307775
"Central Asia","LBalkash",10,"68","Corn_IRR",0.878948,0.900268,0.608132,0.615236,0.774376,0.803632,0.832132,0.85367,0.877422,0.893467,0.904339,0.9078
"Central Asia","LBalkash",10,"68","Corn_RFD",0.0001196038,0.0001224024,8.28e-05,8.36e-05,0.0001054,0.0001093742,0.0001132452,0.0001161708,0.0001193974,0.0001215767,0.0001230528,0.0001235688
"Central Asia","LBalkash",10,"68","FiberCrop_IRR",0.0933122,0.1016456,0.171922,0.1238184,0.0976696,0.10298,0.1097115,0.1160803,0.123637,0.1278414,0.1310951,0.1334776
"Central Asia","LBalkash",10,"68","FiberCrop_RFD",0.01038614,0.01131384,0.019136,0.0137818,0.0108712,0.01132127,0.01191792,0.01246644,0.01347626,0.01415453,0.01475945,0.01530233
"Central Asia","LBalkash",10,"68","FodderGrass_IRR",0,0.0216782,0.0029628,0.0030108,0.0030108,0.00375529,0.00428803,0.00480629,0.00526513,0.00564508,0.00596473,0.00618124
"Central Asia","LBalkash",10,"68","FodderGrass_RFD",0,0.020879,0.0028534,0.0028998,0.0028998,0.00361685,0.00412994,0.0046291,0.00507103,0.00543697,0.00574484,0.00595337
"Central Asia","LBalkash",10,"68","FodderHerb_IRR",1.732846,1.748424,0.0611454,0.0603802,0.0609456,0.0670432,0.0735314,0.0785184,0.0868597,0.0942421,0.1021335,0.108986
"Central Asia","LBalkash",10,"68","FodderHerb_RFD",0.00060982,0.000615212,2.16e-05,2.12e-05,2.14e-05,2.35413e-05,2.58195e-05,2.75708e-05,3.04997e-05,3.30919e-05,3.58628e-05,3.82842e-05
"Central Asia","LBalkash",10,"68","Forest",0.0679748,0.0495485,0.0461529,0.0899944,0.139772,0.153256,0.167706,0.180261,0.194261,0.207383,0.22043,0.232461
"Central Asia","LBalkash",10,"68","Grassland",20.6859,16.7541,2.42422,2.04894,2.24797,2.22731,2.20334,2.18243,2.16305,2.14606,2.13093,2.11925
"Central Asia","LBalkash",10,"68","MiscCrop_IRR",1.248984,1.223166,0.930064,1.10851,1.453636,1.603807,1.775833,1.943694,2.095844,2.195388,2.267234,2.313549
"Central Asia","LBalkash",10,"68","MiscCrop_RFD",0.0641732,0.0628466,0.047787,0.0569558,0.0746884,0.0818578,0.090014,0.0978636,0.1059051,0.1113544,0.115397,0.1182164
"Central Asia","LBalkash",10,"68","OilCrop_IRR",0.0516878,0.0665732,0.1339122,0.212178,0.30627,0.342648,0.35417,0.36008,0.368144,0.382217,0.402536,0.421448
"Central Asia","LBalkash",10,"68","OilCrop_RFD",0.0803632,0.103507,0.208204,0.32989,0.476184,0.558249,0.601274,0.634161,0.684795,0.745878,0.81976,0.891829
"Central Asia","LBalkash",10,"68","OtherArableLand",4.14149,4.85728,11.5654,11.826,10.5163,10.3199,10.078,9.90718,9.73866,9.59143,9.45561,9.34765
"Central Asia","LBalkash",10,"68","OtherGrain_IRR",2.0052,1.806844,0.468952,0.474206,0.58635,0.612186,0.634102,0.649944,0.662066,0.672117,0.68062,0.685441
"Central Asia","LBalkash",10,"68","OtherGrain_RFD",6.3661,5.73638,1.488838,1.505514,1.861552,1.935117,1.996237,2.038437,2.10508,2.16279,2.21431,2.25131
"Central Asia","LBalkash",10,"68","Pasture",5.03295,4.10516,3.00149,3.6691,4.4648,4.99962,5.56704,6.10481,6.56643,6.95658,7.2802,7.5123
"Central Asia","LBalkash",10,"68","ProtectedGrassland",20.2324,20.2321,20.2317,20.2317,20.2317,20.2317,20.2317,20.2317,20.2317,20.2317,20.2317,20.2317
"Central Asia","LBalkash",10,"68","ProtectedShrubland",22.8989,22.8986,22.8982,22.8981,22.8982,22.8982,22.8982,22.8982,22.8982,22.8982,22.8982,22.8982
"Central Asia","LBalkash",10,"68","ProtectedUnmanagedForest",0.629473,0.667546,0.717775,0.647663,0.623581,0.623581,0.623581,0.623581,0.623581,0.623581,0.623581,0.623581
"Central Asia","LBalkash",10,"68","ProtectedUnmanagedPasture",218.586,225.815,251.735,251.054,250.279,250.279,250.279,250.279,250.279,250.279,250.279,250.279
"Central Asia","LBalkash",10,"68","Rice_IRR",0.063394,0.07953,0.062214,0.0656272,0.0716152,0.0733792,0.0755812,0.0773731,0.0797236,0.0803541,0.0805424,0.0803753
"Central Asia","LBalkash",10,"68","Rice_RFD",0.001402844,0.001759836,0.0013768,0.0014522,0.0015848,0.001577284,0.001579935,0.001575093,0.001589829,0.00157133,0.00154578,0.001515332
"Central Asia","LBalkash",10,"68","RockIceDesert",6.2904,5.82246,4.08111,4.04044,4.02197,4.02197,4.02197,4.02197,4.02197,4.02197,4.02197,4.02197
"Central Asia","LBalkash",10,"68","Root_Tuber_IRR",0.1713326,0.1380692,0.1346996,0.1439846,0.1474124,0.1518642,0.1550455,0.1566985,0.1582276,0.15884,0.1585469,0.1569964
"Central Asia","LBalkash",10,"68","Root_Tuber_RFD",0.1950528,0.1571842,0.1533482,0.1639184,0.167821,0.1730813,0.1769066,0.1789954,0.180948,0.1817878,0.1815911,0.179951
"Central Asia","LBalkash",10,"68","Shrubland",15.177,12.7738,2.66541,2.51427,2.54424,2.52086,2.49373,2.47006,2.44813,2.4289,2.41178,2.39855
"Central Asia","LBalkash",10,"68","SugarCrop_IRR",0.35728,0.318942,0.0783632,0.0391868,0.0198012,0.021466,0.0224984,0.0231269,0.0238536,0.0247637,0.0260232,0.0270839
"Central Asia","LBalkash",10,"68","SugarCrop_RFD",0.0355526,0.0317374,0.0077978,0.0038994,0.0019704,0.0021361,0.00223889,0.00230147,0.00237381,0.00246439,0.00258973,0.0026953
"Central Asia","LBalkash",10,"68","Tundra",9.28524,9.10446,8.57703,8.6307,8.5728,8.5728,8.5728,8.5728,8.5728,8.5728,8.5728,8.5728
"Central Asia","LBalkash",10,"68","UnmanagedForest",0.0699415,0.0741718,0.0797527,0.0719625,0.0692868,0.0669862,0.0645636,0.0625822,0.0606215,0.0589129,0.0573519,0.0560518
"Central Asia","LBalkash",10,"68","UnmanagedPasture",24.2873,25.0906,27.9705,27.8949,27.8088,27.049,26.1407,25.4687,24.824,24.2656,23.7603,23.3646
"Central Asia","LBalkash",10,"68","UrbanLand",0.360792,0.49215,0.54066,0.58442,0.66543,0.66543,0.66543,0.66543,0.66543,0.66543,0.66543,0.66543
"Central Asia","LBalkash",10,"68","Wheat_IRR",0.478398,0.369786,0.46179,0.45498,0.406716,0.421495,0.428687,0.431054,0.447417,0.462065,0.474843,0.484233
"Central Asia","LBalkash",10,"68","Wheat_RFD",0.272646,0.210746,0.26318,0.2593,0.231794,0.240219,0.24432,0.245671,0.251128,0.255465,0.258757,0.260167
"Central Asia","ObR",10,"56","biomass_grass_IRR",0,0,0,0,0,0,0.01907271,0.02064128,0.02201428,0.0251098,0.030008,0.0360777
"Central Asia","ObR",10,"56","biomass_grass_RFD",0,0,0,0,0,0,1.396989,1.511271,1.604991,1.841173,2.212681,2.658394
"Central Asia","ObR",10,"56","biomass_tree_IRR",0,0,0,0,0,0,9.86789e-06,1.045698e-05,1.092878e-05,1.217696e-05,1.417985e-05,1.664557e-05
"Central Asia","ObR",10,"56","biomass_tree_RFD",0,0,0,0,0,0,0.000722781,0.000765624,0.000796806,0.000892874,0.001045532,0.001226485
"Central Asia","ObR",10,"56","Corn_IRR",0.0220316,0.0269028,0.0225236,0.022413,0.0284748,0.0286043,0.0290695,0.0295794,0.0299783,0.0301186,0.0300679,0.0298769
"Central Asia","ObR",10,"56","Corn_RFD",4.30014e-05,5.2401e-05,4.4e-05,4.38e-05,5.56e-05,5.58502e-05,5.67557e-05,5.77493e-05,5.85262e-05,5.87988e-05,5.86988e-05,5.83477e-05
"Central Asia","ObR",10,"56","FiberCrop_IRR",0.093212,0.1210502,0.263606,0.1937068,0.1581342,0.1600654,0.1659604,0.1727742,0.1833561,0.1891375,0.1935726,0.1976099
"Central Asia","ObR",10,"56","FiberCrop_RFD",0.40631,0.527656,1.149052,0.844364,0.689304,0.689095,0.705941,0.72654,0.78256,0.819992,0.853382,0.887123
"Central Asia","ObR",10,"56","FodderGrass_IRR",0.0001042034,0.000198404,1.28e-05,1.4e-05,1.4e-05,1.628339e-05,1.82742e-05,2.029318e-05,2.191142e-05,2.318694e-05,2.416338e-05,2.480134e-05
"Central Asia","ObR",10,"56","FodderGrass_RFD",0.001470848,0.00280046,0.0001794,0.0001987998,0.0001988,0.000231271,0.000259578,0.000288279,0.000311284,0.000329414,0.000343293,0.00035236
"Central Asia","ObR",10,"56","FodderHerb_IRR",9.74064,11.67132,0.445078,0.471838,0.481424,0.512597,0.552286,0.585256,0.638914,0.684386,0.731964,0.7735
"Central Asia","ObR",10,"56","FodderHerb_RFD",0.0306934,0.0367772,0.0014024,0.0014868,0.001517,0.00161523,0.001740291,0.001844185,0.002013267,0.002156545,0.002306469,0.002438331
"Central Asia","ObR",10,"56","Forest",0.240176,0.165314,0.147448,0.296036,0.491904,0.526967,0.567336,0.605471,0.645142,0.681363,0.716242,0.748891
"Central Asia","ObR",10,"56","Grassland",45.1589,36.7614,11.8613,4.48339,8.30751,8.04209,7.82673,7.6973,7.54302,7.40388,7.27059,7.16898
"Central Asia","ObR",10,"56","MiscCrop_IRR",0.559538,0.664174,0.604616,0.726972,0.953012,1.01818,1.11271,1.213916,1.289858,1.332513,1.356604,1.369795
"Central Asia","ObR",10,"56","MiscCrop_RFD",0.1889178,0.224246,0.204138,0.245448,0.321768,0.342247,0.372439,0.404701,0.43246,0.449371,0.460029,0.467101
"Central Asia","ObR",10,"56","OilCrop_IRR",0.244786,0.374328,0.753908,1.426258,2.20064,2.39035,2.42729,2.44877,2.46828,2.52386,2.61543,2.70246
"Central Asia","ObR",10,"56","OilCrop_RFD",1.523752,2.33012,4.69294,8.8782,13.69854,15.79972,16.92496,17.91262,19.45045,21.25456,23.38785,25.50349
"Central Asia","ObR",10,"56","OtherArableLand",23.1284,22.7988,35.5491,24.7549,24.1059,22.8886,21.9382,21.3906,20.7333,20.147,19.5899,19.1698
"Central Asia","ObR",10,"56","OtherGrain_IRR",6.17336,6.64824,2.21032,2.20228,2.72604,2.77469,2.83658,2.90142,2.84809,2.79376,2.73876,2.68422
"Central Asia","ObR",10,"56","OtherGrain_RFD",28.3372,30.517,10.14588,10.10902,12.51322,12.61585,12.78205,12.96574,13.15977,13.30014,13.39524,13.44785
"Central Asia","ObR",10,"56","Pasture",8.27316,6.72511,4.82103,5.95218,7.17318,7.72545,8.41122,9.13049,9.65695,10.0681,10.3661,10.5689
"Central Asia","ObR",10,"56","ProtectedGrassland",74.77,74.7691,74.7676,74.7675,74.7676,74.7676,74.7676,74.7676,74.7676,74.7676,74.7676,74.7676
"Central Asia","ObR",10,"56","ProtectedShrubland",24.0075,24.0072,24.0067,24.0067,24.0067,24.0067,24.0067,24.0067,24.0067,24.0067,24.0067,24.0067
"Central Asia","ObR",10,"56","ProtectedUnmanagedForest",2.19465,2.19463,2.19458,2.19458,2.19458,2.19458,2.19458,2.19458,2.19458,2.19458,2.19458,2.19458
"Central Asia","ObR",10,"56","ProtectedUnmanagedPasture",359.31,369.932,404.339,407.27,402.101,402.101,402.101,402.101,402.101,402.101,402.101,402.101
"Central Asia","ObR",10,"56","RockIceDesert",5.98048,6.18881,5.92691,5.27869,5.91766,5.91766,5.91766,5.91766,5.91766,5.91766,5.91766,5.91766
"Central Asia","ObR",10,"56","Root_Tuber_IRR",0.249702,0.239944,0.22484,0.245398,0.258522,0.257891,0.258479,0.259212,0.258193,0.255818,0.25195,0.247069
"Central Asia","ObR",10,"56","Root_Tuber_RFD",0.932522,0.896078,0.839674,0.916448,0.965456,0.96416,0.967439,0.971268,0.968546,0.960365,0.946562,0.92892
"Central Asia","ObR",10,"56","Shrubland",5.56858,5.9797,3.66646,0.912344,2.66742,2.58219,2.51304,2.47149,2.42195,2.37727,2.33447,2.30185
"Central Asia","ObR",10,"56","SugarCrop_IRR",0.13053,0.1389172,0.0339156,0.0185054,0.007601,0.00794779,0.00816993,0.00832095,0.00846203,0.00866817,0.00898534,0.00925808
"Central Asia","ObR",10,"56","SugarCrop_RFD",0.0001414046,0.000150603,3.68e-05,1.999998e-05,8.2e-06,8.56956e-06,8.80603e-06,8.96707e-06,9.11723e-06,9.33736e-06,9.67679e-06,9.96885e-06
"Central Asia","ObR",10,"56","Tundra",3.14441,3.03778,2.76095,2.74494,2.70532,2.70532,2.70532,2.70532,2.70532,2.70532,2.70532,2.70532
"Central Asia","ObR",10,"56","UnmanagedForest",0.276597,0.280042,0.353338,0.17262,0.243843,0.230331,0.218413,0.210205,0.201324,0.193561,0.186354,0.180575
"Central Asia","ObR",10,"56","UnmanagedPasture",39.9234,41.1036,44.9266,45.2523,44.6779,41.7962,39.4959,38.0915,36.5075,35.1191,33.8317,32.8712
"Central Asia","ObR",10,"56","UrbanLand",0.570803,0.726085,0.74155,0.80883,0.91887,0.91887,0.91887,0.91887,0.91887,0.91887,0.91887,0.91887
"Central Asia","ObR",10,"56","Wheat_IRR",0.492702,0.454072,0.5098,0.570582,0.521374,0.527798,0.52693,0.52596,0.533413,0.53846,0.540933,0.541136
"Central Asia","ObR",10,"56","Wheat_RFD",100.48,92.602,103.9668,116.3626,106.3272,107.6372,107.4603,107.2622,107.1285,106.5189,105.4672,104.022
"Central Asia","SyrDaryaR",10,"76","biomass_grass_IRR",0,0,0,0,0,0,0.0798979,0.0871491,0.093546,0.1076713,0.1308519,0.1593235
"Central Asia","SyrDaryaR",10,"76","biomass_grass_RFD",0,0,0,0,0,0,0.230525,0.250583,0.273413,0.316966,0.38611,0.469512
"Central Asia","SyrDaryaR",10,"76","biomass_tree_IRR",0,0,0,0,0,0,5.20574e-05,5.56854e-05,5.86119e-05,6.58312e-05,7.77979e-05,9.23249e-05
"Central Asia","SyrDaryaR",10,"76","biomass_tree_RFD",0,0,0,0,0,0,0.0001501992,0.0001601177,0.0001713008,0.0001937771,0.0002295326,0.0002720405
"Central Asia","SyrDaryaR",10,"76","Corn_IRR",1.680406,1.721166,1.17115,1.211782,1.449254,1.493982,1.540446,1.57317,1.607376,1.631193,1.647478,1.652404
"Central Asia","SyrDaryaR",10,"76","Corn_RFD",0,0,0,0,0,0,0,0,0,0,0,0
"Central Asia","SyrDaryaR",10,"76","FiberCrop_IRR",7.55304,8.2314,6.91548,6.1832,5.87158,6.18985,6.56695,6.91921,7.31541,7.52692,7.69008,7.81561
"Central Asia","SyrDaryaR",10,"76","FiberCrop_RFD",0.0872772,0.095116,0.07991,0.0714484,0.0678474,0.0706574,0.0741178,0.0772562,0.0829167,0.0866695,0.0900461,0.0931542
"Central Asia","SyrDaryaR",10,"76","FodderGrass_IRR",0,0.421004,0.153883,0.1584838,0.1584838,0.1879759,0.2140082,0.238435,0.259506,0.277373,0.292416,0.302982
"Central Asia","SyrDaryaR",10,"76","FodderGrass_RFD",0,0.1511686,0.0552542,0.0569062,0.0569062,0.0674958,0.0768432,0.0856138,0.0931798,0.0995954,0.1049968,0.1087906
"Central Asia","SyrDaryaR",10,"76","FodderHerb_IRR",5.4723,5.55804,0.893096,0.920606,0.919656,0.99608,1.089065,1.157756,1.274161,1.378799,1.492019,1.591918
"Central Asia","SyrDaryaR",10,"76","FodderHerb_RFD",0.0363364,0.0369058,0.0059302,0.0061128,0.0061066,0.00656799,0.00712939,0.00752643,0.00821995,0.00882597,0.00947506,0.01003298
"Central Asia","SyrDaryaR",10,"76","Forest",0.0562408,0.0425701,0.0321503,0.0465445,0.0838425,0.0917262,0.100121,0.107439,0.115515,0.123118,0.130691,0.137705
"Central Asia","SyrDaryaR",10,"76","Grassland",70.5194,57.5282,12.6008,13.0321,13.2723,13.1211,12.9486,12.8046,12.6615,12.5421,12.4375,12.3588
"Central Asia","SyrDaryaR",10,"76","MiscCrop_IRR",4.36244,4.09578,3.91022,4.4072,5.45756,5.96531,6.56778,7.14702,7.65563,7.98916,8.23083,8.39157
"Central Asia","SyrDaryaR",10,"76","MiscCrop_RFD",0.539178,0.50622,0.483284,0.544708,0.67453,0.727076,0.789353,0.847022,0.909007,0.950572,0.981073,1.002489
"Central Asia","SyrDaryaR",10,"76","OilCrop_IRR",0.1402318,0.1854316,0.659276,0.707136,0.85039,0.970676,1.020973,1.054591,1.038645,1.044902,1.070521,1.09418
"Central Asia","SyrDaryaR",10,"76","OilCrop_RFD",0.1349344,0.1784264,0.634372,0.680422,0.818264,0.954316,1.022872,1.074134,1.128775,1.202677,1.298448,1.39103
"Central Asia","SyrDaryaR",10,"76","OtherArableLand",11.3824,14.7885,23.2243,23.6163,22.0334,21.506,20.9171,20.4751,20.0124,19.6452,19.3277,19.0925
"Central Asia","SyrDaryaR",10,"76","OtherGrain_IRR",6.83414,6.08936,1.68942,1.795836,2.17454,2.25214,2.32217,2.36947,2.40713,2.44322,2.47525,2.49713
"Central Asia","SyrDaryaR",10,"76","OtherGrain_RFD",11.67932,10.40654,2.88716,3.06902,3.71622,3.83662,3.94478,4.01368,4.11608,4.21296,4.29959,4.36632
"Central Asia","SyrDaryaR",10,"76","Pasture",13.9365,11.3667,8.31252,10.152,12.3453,13.7556,15.2658,16.6736,17.8354,18.8392,19.6841,20.3061
"Central Asia","SyrDaryaR",10,"76","ProtectedGrassland",119.454,119.453,119.45,119.45,119.45,119.45,119.45,119.45,119.45,119.45,119.45,119.45
"Central Asia","SyrDaryaR",10,"76","ProtectedShrubland",77.3401,77.3392,77.3377,77.3376,77.3377,77.3377,77.3377,77.3377,77.3377,77.3377,77.3377,77.3377
"Central Asia","SyrDaryaR",10,"76","ProtectedUnmanagedForest",0.520812,0.573528,0.500004,0.334967,0.374056,0.374056,0.374056,0.374056,0.374056,0.374056,0.374056,0.374056
"Central Asia","SyrDaryaR",10,"76","ProtectedUnmanagedPasture",605.272,625.258,697.17,694.64,692.032,692.032,692.032,692.032,692.032,692.032,692.032,692.032
"Central Asia","SyrDaryaR",10,"76","Rice_IRR",1.224052,1.535616,0.914812,0.826114,0.927456,0.952157,0.976665,0.995986,1.020532,1.025316,1.025846,1.022962
"Central Asia","SyrDaryaR",10,"76","Rice_RFD",0.020084,0.0251962,0.01501,0.0135548,0.0152174,0.01517722,0.01514327,0.01504253,0.01510236,0.01488139,0.01461475,0.01431788
"Central Asia","SyrDaryaR",10,"76","RockIceDesert",11.6825,11.2782,8.90274,8.6627,8.93419,8.93419,8.93419,8.93419,8.93419,8.93419,8.93419,8.93419
"Central Asia","SyrDaryaR",10,"76","Root_Tuber_IRR",0.307126,0.247498,0.407874,0.446982,0.46157,0.472342,0.480254,0.483267,0.485184,0.48548,0.483628,0.478617
"Central Asia","SyrDaryaR",10,"76","Root_Tuber_RFD",0.612316,0.493438,0.813178,0.891148,0.920232,0.942819,0.959793,0.967016,0.972068,0.973482,0.970574,0.961297
"Central Asia","SyrDaryaR",10,"76","Shrubland",35.7862,31.1566,9.42013,8.89741,8.59308,8.49518,8.38352,8.29027,8.19766,8.12031,8.05257,8.00165
"Central Asia","SyrDaryaR",10,"76","SugarCrop_IRR",0.1762582,0.1573442,0.1068374,0.0434804,0.0332326,0.0365686,0.0382045,0.0392035,0.0402669,0.0416954,0.0437643,0.0455155
"Central Asia","SyrDaryaR",10,"76","SugarCrop_RFD",0.1717296,0.1533018,0.1040924,0.0423632,0.0323788,0.0356317,0.0372297,0.038208,0.039248,0.0406424,0.0426602,0.0443684
"Central Asia","SyrDaryaR",10,"76","Tundra",27.8599,26.8682,25.1663,25.5325,25.6008,25.6008,25.6008,25.6008,25.6008,25.6008,25.6008,25.6008
"Central Asia","SyrDaryaR",10,"76","UnmanagedForest",0.0578679,0.0637254,0.055556,0.0372185,0.0415618,0.0400924,0.0385448,0.0373004,0.0360477,0.0349753,0.0340035,0.0332037
"Central Asia","SyrDaryaR",10,"76","UnmanagedPasture",67.2525,69.4731,77.4633,77.1822,76.8925,74.4203,71.6826,69.5607,67.4255,65.7141,64.2427,63.1555
"Central Asia","SyrDaryaR",10,"76","UrbanLand",1.71086,2.33214,2.52833,2.68578,3.00938,3.00938,3.00938,3.00938,3.00938,3.00938,3.00938,3.00938
"Central Asia","SyrDaryaR",10,"76","Wheat_IRR",5.7102,4.4138,5.65188,5.78068,5.4726,5.56244,5.63311,5.63302,5.78144,5.92125,6.04245,6.12982
"Central Asia","SyrDaryaR",10,"76","Wheat_RFD",11.43674,8.84024,11.31992,11.5779,10.96088,11.14113,11.28314,11.28342,11.4059,11.5074,11.57486,11.57789
"Central Asia","Tarim",10,"85","biomass_grass_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"Central Asia","Tarim",10,"85","biomass_grass_RFD",0,0,0,0,0,0,0.00585623,0.00638951,0.00668521,0.00739139,0.00872711,0.01036742
"Central Asia","Tarim",10,"85","Corn_IRR",0,0,0,0,0,0,0,0,0,0,0,0
"Central Asia","Tarim",10,"85","Corn_RFD",0.00348352,0.00356788,0.0035198,0.0039002,0.0046692,0.00484114,0.00499644,0.00512657,0.0052732,0.00537371,0.00544352,0.00547283
